,date,link,title,length,transcribed
418,2020-09-26,https://www.youtube.com/watch?v=zdVIOJRfTbs,【ch】うんこちゃん『謹慎する』【2020/09/26】,1011,-1
419,2020-11-10,https://www.youtube.com/watch?v=xkanNXE0Un8,【Twitch】うんこちゃん『sekiroダウンロードする枠(コメ有)』【2020/10/29】,2410,-1
420,2020-11-10,https://www.youtube.com/watch?v=WBBTbeQGOd4,【ch】うんこちゃん『やぁ１』【2020/10/31】,16481,-1
421,2020-11-14,https://www.youtube.com/watch?v=gzR_n0YakE4,【ch】うんこちゃん『うちのイヌが世界一かわいい枠(コメ有)』【2020/11/14】,418,-1
422,2020-11-14,https://www.youtube.com/watch?v=WGg3wAdtYsA,【Twitch】うんこちゃん『世にも奇妙な物語見ながらハナを探す枠(コメ有)』【2020/11/14】,5481,-1
423,2020-11-28,https://www.youtube.com/watch?v=I1b0fPllttM,【ch】うんこちゃん『続・ゲームを決める男(コメ有)』【2020/11/28】,4277,-1
424,2020-12-05,https://www.youtube.com/watch?v=DCT3wxcnkLY,【ch】うんこちゃん『だｓ』【2020/12/05-06】,9668,-1
425,2020-12-16,https://www.youtube.com/watch?v=IPKJXh0L8dw,【ch】うんこちゃん『ﾌﾅﾌ２をダウンロードするまでの暇つぶし(コメ有)』【2020/12/16】,3546,-1
426,2020-12-18,https://www.youtube.com/watch?v=s8AI1po3ALs,ちょっと雑談するわ,9252,-1
427,2020-12-27,https://www.youtube.com/watch?v=qN67f3kqV-o,雑談する,7990,-1
428,2020-12-28,https://www.youtube.com/watch?v=HMERkYje3WA,【ch】うんこちゃん『もう寝るんだよ』【2020/12/28】,2340,-1
429,2020-12-29,https://www.youtube.com/watch?v=BVHqL0TSW78,【ch】うんこちゃん『腹ごしらえする』【2020/12/29】,1456,-1
430,2020-12-30,https://www.youtube.com/watch?v=OUHdqU7d0U4,【ch】うんこちゃん『寝る前に飲む(コメ有)』【2020/12/30-31】,3847,-1
431,2020-12-30,https://www.youtube.com/watch?v=_VyWq9dNfuc,【ch】うんこちゃん『もうねろよ』【2020/12/31】,3536,-1
432,2020-12-31,https://www.youtube.com/watch?v=P7cLZf6PscI,２０２０最後の雑談,100,-1
433,2020-12-31,https://www.youtube.com/watch?v=0ug2zU_GAvM,年越し雑談,16211,-1
434,2021-01-29,https://www.youtube.com/watch?v=7u15IzPRTog,【ch】うんこちゃん『雑談』【2020/06/25】,17620,-1
435,2021-01-30,https://www.youtube.com/watch?v=Dh7r2t6xm0o,【ch】うんこちゃん『もう寝る』【2020/06/29-30】,23819,-1
436,2021-01-31,https://www.youtube.com/watch?v=_c3ZBOBareI,【ch】うんこちゃん『面白い脱出ゲームを探す』【2020/07/05】,1898,-1
437,2021-02-04,https://www.youtube.com/watch?v=BeEXssXCY3Y,【ch】うんこちゃん『ホラゲ探し』【2020/07/24-25】,2658,-1
438,2021-02-05,https://www.youtube.com/watch?v=6iqdC6USWvw,【ch】うんこちゃん『なんか仕様が変わったらしいな！！』【2020/07/27-28】,2646,-1
439,2021-02-06,https://www.youtube.com/watch?v=F82P0k5l2aE,【ch】うんこちゃん『雑談』【2020/08/03】,12368,-1
440,2021-02-07,https://www.youtube.com/watch?v=0aXnsIa9K8s,【ch】うんこちゃん『アンケ』【2020/08/04】,236,-1
441,2021-10-21,https://www.youtube.com/watch?v=E6-3Ch8WaEQ,【ch】うんこちゃん『雑談』【2020/08/09-10】,25188,-1
442,2021-02-11,https://www.youtube.com/watch?v=oZFJjPrBj3s,【ch】うんこちゃん『Download』【2020/08/17】,555,-1
443,2021-12-04,https://www.youtube.com/watch?v=NEJw7EBj3Gs,【ch】うんこちゃん『雑談』【2020/08/23】,22975,-1
444,2021-02-15,https://www.youtube.com/watch?v=0p5YMjUni00,【Twitch】うんこちゃん『マリオっダウンロードする』【2020/08/29】,146,-1
445,2021-02-17,https://www.youtube.com/watch?v=clG-C4s7tNY,【ch】うんこちゃん『１』【2020/09/01-02】,38663,-1
446,2021-02-17,https://www.youtube.com/watch?v=nZE_6RFEQ4I,【ch】うんこちゃん『２』【2020/09/06-07】,17074,-1
447,2021-02-19,https://www.youtube.com/watch?v=t-EJ1kU9vts,【ch】うんこちゃん『目を覚ます』【2020/09/14-15】,20757,-1
448,2021-02-19,https://www.youtube.com/watch?v=Q1LIuoeNiUU,【ch】うんこちゃん『ビクゾーに髪切って貰う配信(コメ有)』【2020/09/15】,8969,-1
449,2021-11-22,https://www.youtube.com/watch?v=iqUzO2R90Gc,【Twitch】うんこちゃん『オデッセイ買う枠(DL部分)』【2020/09/07-08】,3047,-1
450,2021-01-09,https://www.youtube.com/watch?v=vXlZqySk92o,【ch】うんこちゃん『声出す練習』【2021/01/09】,9125,-1
451,2021-01-18,https://www.youtube.com/watch?v=yRP3Oqt118g,【ch】うんこちゃん『ZATUDANN』【2021/01/18】,12901,-1
452,2021-01-26,https://www.youtube.com/watch?v=7GXNR6S144c,【ch】うんこちゃん『超現実逃避雑談』【2021/01/26-27】,22809,-1
453,2021-01-27,https://www.youtube.com/watch?v=inT3TeFD9rk,【Twitch】うんこちゃん『ゲーム決める(2枠目)』【2021/01/27】,1990,-1
454,2021-02-04,https://www.youtube.com/watch?v=ZGylmdd59Gg,【Twitch】うんこちゃん『カイロのハンバーガーダウンローダー』【2021/02/04】,1311,-1
455,2021-02-06,https://www.youtube.com/watch?v=4JMYxx8fG6o,【Twitch】うんこちゃん『rule決める』【2021/02/06】,1376,-1
456,2021-02-06,https://www.youtube.com/watch?v=3J4VYS8YuhA,【Twitch】うんこちゃん『ダクソ３の練習する』【2021/02/07】,631,-1
457,2021-02-07,https://www.youtube.com/watch?v=M9SrDNU-XGY,【ch】うんこちゃん『a』【2021/02/07】,85,-1
458,2021-03-02,https://www.youtube.com/watch?v=rqRgHE6xo_Y,【ch】うんこちゃん『１０００００００００００００００００００００００００００００００００年ぶりのニコ生』【2021/03/02】,447,-1
459,2021-03-02,https://www.youtube.com/watch?v=pu3nc1_y-5E,【Twitch】うんこちゃん『雑談』【2021/03/02】,11515,-1
460,2021-03-10,https://www.youtube.com/watch?v=9HO8Piym3EI,冒頭30分欠損【削除枠】うんこちゃん『加藤純一の雑談』【2021/03/09】,4069,-1
461,2021-03-12,https://www.youtube.com/watch?v=NtSkd1eTEU4,【削除枠完全版】うんこちゃん『加藤純一の雑談』【2021/03/09】,5393,-1
462,2021-03-14,https://www.youtube.com/watch?v=hFz4SiU8DWw,【ch】うんこちゃん『あ』【2021/03/14】,449,-1
463,2021-03-14,https://www.youtube.com/watch?v=crYOddN2c40,【Twitch】うんこちゃん『雑談』【2021/03/14】,13042,-1
464,2021-03-22,https://www.youtube.com/watch?v=I1l7KGj5ovs,【ch】うんこちゃん『プロフェッショナル見る男(コメ有)』【2021/03/22】,4743,-1
465,2021-03-24,https://www.youtube.com/watch?v=Hx4wuAukktQ,【ch】うんこちゃん『音質改善放送』【2021/03/24-25】,2029,-1
466,2021-03-25,https://www.youtube.com/watch?v=HPnF2jlYChU,【Twitch】うんこちゃん『OBSを設定する。』【2021/03/25】,10522,-1
467,2021-04-04,https://www.youtube.com/watch?v=IcK1q23TGBs,【Twitch】うんこちゃん×鎌田×ネジ『ドライブ配信～館山を目指す～(コメ有)』【2021/04/04】,14303,-1
468,2021-04-04,https://www.youtube.com/watch?v=ndQYAH9nH18,【Twitch】うんこちゃん『実家より(コメ有)』【2021/04/05】,9807,-1
469,2021-04-06,https://www.youtube.com/watch?v=_piTZOeLr6Q,【Twitch】うんこちゃん『タクシーから雑談(コメ有)』【2021/04/06-07】,1081,-1
470,2021-04-06,https://www.youtube.com/watch?v=JNkfSrEeUV4,【Twitch】うんこちゃん『ホテルから夕飯配信(コメ有)』【2021/04/07】,2950,-1
471,2021-04-07,https://www.youtube.com/watch?v=ZgBCpdU-vCo,【Twitch】うんこちゃん『野球談議』【2021/04/07】,6864,-1
472,2021-04-08,https://www.youtube.com/watch?v=NDaAntuHnQ0,【Twitch】うんこちゃん×布団ちゃん×天狗ちゃん『おじさん珍道中(コメ有)』【2021/04/08】,8482,-1
473,2021-04-09,https://www.youtube.com/watch?v=szynLF7Objc,【ch】うんこちゃん『テキトーにブラブラする車載配信(コメ有)』【2021/04/08-09】,16477,-1
474,2021-04-17,https://www.youtube.com/watch?v=j7lkXf6cn1Q,【ch】うんこちゃん『雑談』【2021/04/18】,29317,-1
475,2021-04-18,https://www.youtube.com/watch?v=D9Tef1LdVws,【ch】うんこちゃん『何やるか決める』【2021/04/18】,13972,-1
476,2021-04-19,https://www.youtube.com/watch?v=ptcShh6O-2Y,【ch】うんこちゃん『妖怪をっちをダウンロードする放送』【2021/04/19】,5479,-1
477,2021-04-29,https://www.youtube.com/watch?v=roO52L7Hf2Y,【ch】うんこちゃん『超会議まで暇つぶす』【2021/04/29】,1716,-1
478,2021-05-17,https://www.youtube.com/watch?v=cHXP9BLpLM8,【Twitch】うんこちゃん『探る(ゲーム決め部分)』【2021/05/15】,6879,-1
479,2021-05-31,https://www.youtube.com/watch?v=LppIFG6NgPY,【Twitch】うんこちゃん『1時間暇つぶすマン』【2021/05/30】,4021,-1
480,2021-06-03,https://www.youtube.com/watch?v=s-UxJtmXDmg,【Twitch】うんこちゃん『DBDをコソ練してライバルに差をつけろ(雑談部分)』コ【2021/06/03】,6810,-1
481,2021-06-09,https://www.youtube.com/watch?v=LytGPgutPz8,【ch】うんこちゃん『やり方忘れたわ』【2021/06/10】,17728,-1
482,2021-06-18,https://www.youtube.com/watch?v=k2DDnwVJKQ0,【Twitch】うんこちゃん『UNK(雑談部分)』【2021/06/18-19】,4096,-1
483,2021-06-21,https://www.youtube.com/watch?v=KGryxIuJLHE,【ch】うんこちゃん『声の出し方からやり直す』※一部カット【2021/06/21-22】,39305,-1
484,2021-06-24,https://www.youtube.com/watch?v=O4QXCiXoJZk,【Twitch】うんこちゃん『適当にする。』【2021/06/24-25】,8705,-1
485,2021-07-07,https://www.youtube.com/watch?v=1_lk7wplMKM,【Twitch】うんこちゃん『APEXやる。(雑談部分)』【2021/07/07】,1826,-1
486,2021-07-07,https://www.youtube.com/watch?v=e0pYHlJwtnY,【Twitch】うんこちゃん『APEX(MLB観戦部分)』【2021/07/08】,10519,-1
487,2021-07-09,https://www.youtube.com/watch?v=hyNWW6atQLU,【ニコ生→Twitch】うんこちゃん『秋葉まで(コメ有)』【2021/07/09】,3409,-1
488,2021-07-09,https://www.youtube.com/watch?v=LjxCvzhY0vA,【Twitch】うんこちゃん『秋葉ドライブ(コメ有)』【2021/07/09】,3046,-1
489,2021-07-10,https://www.youtube.com/watch?v=zKjFOa8NMEs,【Twitch】うんこちゃん『hitman３購入を試みる』【2021/07/10】,8122,-1
490,2021-07-17,https://www.youtube.com/watch?v=3vDTleOKd0Y,【Twitch】うんこちゃん『雑談(コメ有)』【2021/07/16-17】,21375,-1
491,2021-07-18,https://www.youtube.com/watch?v=Ki7gVYwfabs,【Twitch】うんこちゃん『PUBG練習します　その3→ストレッチします(コメ有)』【2021/07/18】,19569,-1
492,2021-07-20,https://www.youtube.com/watch?v=t6vLonGAiLQ,【ch】うんこちゃん『また負けました』【2021/07/20-21】,6936,-1
493,2021-07-20,https://www.youtube.com/watch?v=RF3z0P8Nd-E,【ch】うんこちゃん『雑談(コメ有)』【2021/07/20】,18328,-1
494,2021-07-21,https://www.youtube.com/watch?v=EIX9c1miowM,【ch】うんこちゃん『バツが悪い男の雑談』【2021/07/21】,2675,-1
495,2021-07-22,https://www.youtube.com/watch?v=gPw2fZs6whc,【Twitch】うんこちゃん『車載配信withムラッシュのやつら(コメ有)』【2021/07/22】,3532,-1
496,2021-07-26,https://www.youtube.com/watch?v=jU18hHLgRQo,【Twitch】うんこちゃん『時間をつぶす。』【2021/07/26】,17300,-1
497,2021-07-26,https://www.youtube.com/watch?v=BPsnXCBiDrk,【Twitch】うんこちゃん『めちゃめちゃほっこりゲームを探す。』【2021/07/26】,4827,-1
498,2021-07-27,https://www.youtube.com/watch?v=r-bOwDoFtl8,【Twitch】うんこちゃん『負け犬(コメ有)』【2021/07/27-28】,5725,-1
499,2021-07-28,https://www.youtube.com/watch?v=HHpw0V2rB0k,【Twitch】うんこちゃん『ラクーンシティをやりたいです(雑談部分)』コメ有【2021/07/29】,1967,-1
500,2021-07-30,https://www.youtube.com/watch?v=nQbqLprKKF8,【Twitch】うんこちゃん『ドンパチする』【2021/07/31】,6425,-1
501,2021-07-31,https://www.youtube.com/watch?v=6Wo_NjM3oQ8,【Twitch】うんこちゃん『諸々の確認』【2021/07/31】,1916,-1
502,2021-08-03,https://www.youtube.com/watch?v=D4T6S-JtFxw,【Twitch】うんこちゃん『今日やるの(コメ有)』【2021/08/03】,2018,-1
503,2021-08-06,https://www.youtube.com/watch?v=oo78apCm8D4,【Twitch】うんこちゃん『友人が来るまでapexをし、arkをする。』【2021/08/07】,1014,-1
504,2021-08-09,https://www.youtube.com/watch?v=ef8wz0Sz4ho,【Twitch】うんこちゃん『新PCテスト配信(コメ有)』【2021/08/09】,3470,-1
505,2021-08-10,https://www.youtube.com/watch?v=edSsJAc2h8k,【Twitch】うんこちゃん『PCに負荷のかかるゲームをする。(コメ有)』【2021/08/10】,22022,-1
506,2021-08-15,https://www.youtube.com/watch?v=Wr4Tk4msGb4,【Twitch】うんこちゃん『切り抜きしているやつへ』【2021/08/16】,1357,-1
507,2021-08-16,https://www.youtube.com/watch?v=a2wJNVSsxXU,【Twitch】うんこちゃん『テスト配信』【2021/08/16】,115,-1
508,2021-08-17,https://www.youtube.com/watch?v=R7Sg9JA0TNc,【Twitch】うんこちゃん『体調万全(コメ有)』【2021/08/17】,2374,-1
509,2021-08-18,https://www.youtube.com/watch?v=aGsIL8f2xRU,【Twitch】うんこちゃん『ふて寝する前に(雑談部分)』コメ有【2021/08/17-18】,20307,-1
510,2021-08-22,https://www.youtube.com/watch?v=LNYzdO2Oi7Q,【Twitch】うんこちゃん『30分雑談(コメ有)』【2021/08/22】,4891,-1
511,2021-08-23,https://www.youtube.com/watch?v=Rz5n4OyUEOY,【Twitch】うんこちゃん『雑談(コメ有)』【2021/08/23】,10522,-1
512,2021-08-23,https://www.youtube.com/watch?v=h8qS-QteXJs,【Twitch】うんこちゃん×はんじょう(×もこう)『ドライブ配信をする(コメ有)』【2021/08/23】,14348,-1
513,2021-09-05,https://www.youtube.com/watch?v=aHYJ-EaP_84,【Twitch】うんこちゃん『雑談します(コメ有)』【2021/09/04-05】,19022,-1
514,2021-09-21,https://www.youtube.com/watch?v=lDs-fzD3Y9s,【ch】うんこちゃん『変なことしろ(コメ有)』【2021/09/20-21】,10896,-1
515,2021-09-21,https://www.youtube.com/watch?v=6RWGmqmOt1s,【Twitch】うんこちゃん『hitman3を買う』1/2【2021/09/21】,573,-1
516,2021-09-21,https://www.youtube.com/watch?v=n8eJzTCcHSs,【Twitch】うんこちゃん『hitman3を買う』2/2【2021/09/21】,740,-1
517,2021-09-30,https://www.youtube.com/watch?v=Fi5ZCfMA6YQ,【Twitch】うんこちゃん『雑談(コメ有)【2021/09/30】,15321,-1
518,2021-10-10,https://www.youtube.com/watch?v=3y1cyaqHAUc,【Twitch】うんこちゃん『雑談する(コメ有)』【2021/10/10-11】,15009,-1
519,2021-10-11,https://www.youtube.com/watch?v=7PjF9WmAdYY,【Twitch】うんこちゃん『カイジ２を見る人の群れ。(コメ有)』【2021/10/11-12】,8646,-1
520,2021-10-13,https://www.youtube.com/watch?v=GmgL8MZoFw0,【ch】うんこちゃん『8192年ぶりのにこなま』【2021/10/13】,7170,-1
521,2021-10-17,https://www.youtube.com/watch?v=EH3LRsTVbRM,【Twitch】うんこちゃん『ネジキ負け犬おじさんたちの群れ(コメ有)』【2021/10/17-18】,14580,-1
522,2021-10-18,https://www.youtube.com/watch?v=N2T8r_dUpLw,【Twitch】うんこちゃん『負けてない。負けてないんだ。(雑談→麻雀)』コメ有【2021/10/18-19】,4999,-1
523,2021-10-24,https://www.youtube.com/watch?v=7Msq_BkaJVY,【Twitch】うんこちゃん『妖怪をっちをダウンロードする(コメ有)』【2021/10/23-24】,26970,-1
524,2021-11-11,https://www.youtube.com/watch?v=En2c-8LQplo,【ch】うんこちゃん『加藤純一MAD選手権の詳細を30分で決める』【2021/11/11】,2920,-1
525,2021-11-15,https://www.youtube.com/watch?v=R0JNJ0C-7nQ,【Twitch】うんこちゃん『金ネジキついにクリアした男の誉雑談(コメ有)』【2021/11/16】,1325,-1
526,2021-11-19,https://www.youtube.com/watch?v=00br7k9vzGg,【Twitch】うんこちゃん『ネットｸｿｳﾄ侍』【2021/11/19-20】,19159,-1
527,2021-11-20,https://www.youtube.com/watch?v=ZXH1qadrJBI,【Twitch】うんこちゃん『スマブラのダウンロードを待つ(コメ有)』【2021/11/20】,3536,-1
528,2021-11-23,https://www.youtube.com/watch?v=NiRlYN8cLZk,【Twitch】うんこちゃん『ポケダンのインストールをする』【2021/11/23】,1463,-1
529,2021-12-19,https://www.youtube.com/watch?v=T0gU__9NZNY,【Twitch】うんこちゃん『なんかやれ』【2021/12/20】,651,-1
530,2021-12-25,https://www.youtube.com/watch?v=FNXlRNNMftg,【Twitch】うんこちゃん『有馬記念一攫千金配信』【2021/12/26】,9623,-1
531,2022-01-12,https://www.youtube.com/watch?v=rZSeGO7wcis,【Twitch】うんこちゃん『雑談し、ぷぺるを見る(コメ有)』【2022/01/11-12】,2800,-1
532,2022-01-15,https://www.youtube.com/watch?v=jFTl4QdD0RM,【Twitch】うんこちゃん『test(コメ有)』【2022/01/13】,18874,-1
533,2022-02-02,https://www.youtube.com/watch?v=adEl0IcXcCs,【Twitch】うんこちゃん『諸々決める雑談』【2021/12/20-21】,28373,-1
534,2022-02-02,https://www.youtube.com/watch?v=Bi-BiJGc5f4,【Twitch】うんこちゃん『そばの前の雑談』【2021/12/31】,2557,-1
535,2022-02-03,https://www.youtube.com/watch?v=d7_K-p8bayU,【Twitch】うんこちゃん『ちょっとだけ雑談』【2021/10/12-13】,7677,-1
536,2022-02-11,https://www.youtube.com/watch?v=QVsT9XTnHzQ,【Twitch】うんこちゃん『サブすくのスタンプを決める。』【2021/10/08】,2667,-1
537,2022-02-02,https://www.youtube.com/watch?v=tU_Gyx-PceM,【Twitch】うんこちゃん『雑談』【2022/01/11】,3518,-1
538,2022-02-02,https://www.youtube.com/watch?v=AZLOn8M1AmY,【Twitch】うんこちゃん『声を出す練習』【2022/01/12】,1809,-1
539,2022-02-03,https://www.youtube.com/watch?v=m-Mhxs_obEw,【Twitch】うんこちゃん『スタミナが切れた男の人』【2022/01/12-13】,33962,-1
540,2022-02-02,https://www.youtube.com/watch?v=AU-Hijfxspc,【Twitch】うんこちゃん『加藤純一移動』【2022/01/13】,1052,-1
541,2022-01-22,https://www.youtube.com/watch?v=MNIZJYLGL0w,【Twitch】うんこちゃん『雑談しながらキメラ動かす』【2022/01/22】,6429,-1
542,2022-01-24,https://www.youtube.com/watch?v=NfBWfV878vs,【Twitch】うんこちゃん『ALGSミラーする抜け道を皆で考える』【2022/01/24】,17403,-1
543,2022-02-13,https://www.youtube.com/watch?v=VzfI7KzdIqs,【ch】うんこちゃん『純がニコ生するぞ』【2022/02/13-14】,3165,-1
544,2022-02-14,https://www.youtube.com/watch?v=q1IYP0jf6KQ,【Twitch】うんこちゃん×もこう『加藤純一タワーバトル大会で優勝する男』【2022/02/14】,4236,-1
545,2022-02-15,https://www.youtube.com/watch?v=amGTk4WSs6Q,【Twitch】うんこちゃん『今後何をするか決める群衆』【2022/02/15】,7475,-1
546,2022-02-20,https://www.youtube.com/watch?v=P0WxsMPiOw0,【Twitch】うんこちゃん『加藤純一の面白雑談』【2022/02/19-20】,37136,-1
547,2022-02-23,https://www.youtube.com/watch?v=Argi3mCapCU,【ch】うんこちゃん『うんこ』【2022/02/23】,1910,-1
548,2022-02-28,https://www.youtube.com/watch?v=gge39qZ75e0,【Twitch】うんこちゃん『雑談』【2022/02/27-28】,26751,-1
549,2022-03-05,https://www.youtube.com/watch?v=KUtYWIqHgyQ,【Twitch】うんこちゃん『皆が起きるまで暇つぶし』【2022/03/05】,17593,-1
550,2022-03-06,https://www.youtube.com/watch?v=0-suDKvYCeE,【Twitch】うんこちゃん『適当に時間潰す』【2022/03/02】,13681,-1
551,2022-03-06,https://www.youtube.com/watch?v=X0CCOVcck2s,【Twitch】うんこちゃん『雑談』【2022/03/03-04】,19088,-1
552,2022-03-07,https://www.youtube.com/watch?v=cn1cnOwpvNc,【Twitch】うんこちゃん『寝る前にちょっと話す人』【2022/03/08】,263,-1
553,2022-03-09,https://www.youtube.com/watch?v=dkwhh8byvqo,【Twitch】うんこちゃん『APEXして寝る』【2022/03/09】,4783,-1
554,2022-03-09,https://www.youtube.com/watch?v=ic-UOOtmHXY,【Twitch】うんこちゃん『11時まで暇つぶす人』【2022/03/09】,4218,-1
555,2022-03-10,https://www.youtube.com/watch?v=ERIWk1gYnkw,【Twitch】うんこちゃん『寝る前にちょっと話す人』【2022/03/10】,1123,-1
556,2022-03-11,https://www.youtube.com/watch?v=MUff62zfYh4,【Twitch】うんこちゃん『11時まで暇つぶす人』【2022/03/11】,17147,-1
557,2022-03-11,https://www.youtube.com/watch?v=FKEBqOoP7q0,【ch】うんこちゃん『やぁ』【2022/03/11】,3710,-1
558,2022-03-17,https://www.youtube.com/watch?v=xiscH7BderA,【Twitch】うんこちゃん『テスト』【2022/03/17】,6438,-1
559,2022-04-01,https://www.youtube.com/watch?v=x30tQme5AGM,【Twitch】うんこちゃん『だらだらと時間をつぶす』雑談部分【2022/03/31】,24306,-1
560,2022-04-02,https://www.youtube.com/watch?v=0slP5KqSQeA,【Twitch】うんこちゃん『大阪杯まで時間をつぶそうの会』【2022/04/03】,5157,-1
561,2022-04-10,https://www.youtube.com/watch?v=5VcRprka9vs,【Twitch】うんこちゃん『飲みながら寝る』【2022/04/09-10】,18899,-1
562,2022-04-12,https://www.youtube.com/watch?v=ShbwvMjmFIk,【Twitch】うんこちゃん『夜まで暇つぶしで何かやる』【2022/04/11】,38496,-1
563,2022-04-15,https://www.youtube.com/watch?v=zSrcyP4H740,【Twitch】うんこちゃん『夜まで暇つぶしで何かやる』【2022/04/14-15】,22016,-1
564,2022-04-15,https://www.youtube.com/watch?v=awzNyZLM4YI,【Twitch】うんこちゃん『23時過ぎまで』【2022/04/15】,4058,-1
565,2022-04-20,https://www.youtube.com/watch?v=Gho77Y5GUsM,【Twitch】うんこちゃん『カラオケをする中年』【2022/04/17】,8890,-1
566,2022-04-30,https://www.youtube.com/watch?v=FX5iOr9l0EU,【Twitch】うんこちゃん『雑談』【2022/04/30】,17554,-1
567,2022-05-01,https://www.youtube.com/watch?v=ZSuYqgU96vE,【Twitch】うんこちゃん『何かで暇をつぶすか』【2022/05/01】,433,-1
568,2022-05-02,https://www.youtube.com/watch?v=uvNhRPBt6RA,【Twitch】うんこちゃん『タクシー雑談』【2022/05/02】,1709,-1
569,2022-05-04,https://www.youtube.com/watch?v=hNhs_s0gX44,【Twitch】うんこちゃん『19時半まで』【2022/05/04】,11140,-1
570,2022-06-19,https://www.youtube.com/watch?v=nbhxWK2nm9U,【Twitch】うんこちゃん『大女優はな様が出演する世にも奇妙な物語をみんなで見る枠』【2022/06/18】,3535,-1
571,2022-06-20,https://www.youtube.com/watch?v=PINVwHvTwHs,【Twitch】うんこちゃん『KHさんに日本食をふるまうパーティ配信』【2022/06/20】,22345,-1
572,2022-07-25,https://www.youtube.com/watch?v=v1SmP2E3Vbo,【Twitch】うんこちゃん『pcぶっこわれた雑談』【2022/07/23】,4911,-1
573,2022-07-27,https://www.youtube.com/watch?v=t8jgypKrGiM,【Twitch】うんこちゃん『テスト』【2022/07/28】,9231,-1
574,2022-08-12,https://www.youtube.com/watch?v=48DelN-7tlE,【Twitch】うんこちゃん『加藤純一の休日』【2022/08/10】,13299,-1
575,2022-08-20,https://www.youtube.com/watch?v=cJfwM7sHxds,【Twitch】うんこちゃん『24時まで』【2022/08/20】,4115,-1
576,2022-08-23,https://www.youtube.com/watch?v=QA9-vyqttko,【Twitch】うんこちゃん『昼夜逆転小僧』【2022/08/23】,16812,-1
577,2022-08-28,https://www.youtube.com/watch?v=K15rQwCd3g0,【Twitch】うんこちゃん『VALO(雑談APEXスパピ部分)』【2022/08/25】,25984,-1
578,2022-08-30,https://www.youtube.com/watch?v=-wzDPdDvCWc,【Twitch】うんこちゃん『適当に(雑談→スパピ)』【2022/08/29】,8936,-1
579,2022-09-06,https://www.youtube.com/watch?v=uWdu98CyGuE,【Twitch】うんこちゃん『２１時まで暇をつぶす』【2022/09/03】,12902,-1
580,2022-09-12,https://www.youtube.com/watch?v=7AjWdXZo32I,【Twitch】うんこちゃん『雑談する』【2022/09/08】,34036,-1
581,2022-09-12,https://www.youtube.com/watch?v=4TmPVt-0HUA,【Twitch】うんこちゃん『加藤純一』【2022/09/10】,6175,-1
582,2022-09-15,https://www.youtube.com/watch?v=N9vepO5Gt-A,【ch】うんこちゃん『加藤純一』【2022/09/12】,2424,-1
583,2022-09-16,https://www.youtube.com/watch?v=8YlYtA6Ny-g,【Twitch】うんこちゃん『令和の大雑談』【2022/09/15-16】,8421,-1
584,2022-09-26,https://www.youtube.com/watch?v=13vfMaxZh9g,【Twitch】うんこちゃん『だらだらと(雑談部分)』【2022/09/24】,18341,-1
585,2022-10-01,https://www.youtube.com/watch?v=7ho_MS2knYw,【Twitch】うんこちゃん『まずはおはようございます』【2022/10/01】,3844,-1
586,2022-10-02,https://www.youtube.com/watch?v=p1c2XrycuRw,【Twitch】うんこちゃん『アニメ大鑑賞会』【2022/10/01】,10822,-1
587,2022-10-07,https://www.youtube.com/watch?v=59tt7K021V0,【Twitch】うんこちゃん『17時半～髪切るから１６時まで暇をつぶす』【2022/10/07】,8135,-1
588,2022-10-14,https://www.youtube.com/watch?v=EO-_hWm_UJE,【Twitch】うんこちゃん『チェンソーマンウォッチパーティー』【2022/10/12】,2351,-1
589,2022-10-19,https://www.youtube.com/watch?v=rlcUlCLBHx8,【ch】うんこちゃん『古のニコ動を見る』【2022/10/09】,7752,-1
590,2022-10-20,https://www.youtube.com/watch?v=GgkLr8xstDg,【Twitch】うんこちゃん『夕方まで』【2022/10/19】,18723,-1
591,2022-10-22,https://www.youtube.com/watch?v=iONHmx9Ua5A,【Twitch】うんこちゃん『ウォッチパーティー「チェンソーマン第２話」』【2022/10/20】,3361,-1
592,2022-10-22,https://www.youtube.com/watch?v=PMEc1nms1iM,【Twitch】うんこちゃん『首を寝違えている』【2022/10/21】,971,-1
593,2022-11-06,https://www.youtube.com/watch?v=_zA3R2kjslw,【Twitch】うんこちゃん『おはようございます』【2022/11/05】,15779,-1
594,2022-11-09,https://www.youtube.com/watch?v=Q0Oh7-X4q_o,【Twitch】うんこちゃん『風呂5日間入ってない男』【2022/11/10】,9087,-1
595,2022-11-14,https://www.youtube.com/watch?v=7VPE3q01iqQ,【Twitch】うんこちゃん『まず目を覚ます(チェンソーマン4話APEX)』2/2【2022/11/10-11】,33384,-1
596,2022-12-21,https://www.youtube.com/watch?v=yux22ynRitM,【Twitch】うんこちゃん『なんかやる』【2022/12/11】,10327,-1
597,2022-12-22,https://www.youtube.com/watch?v=szG89vecEV0,【Twitch】うんこちゃん『直るまで雑談』【2022/12/18】,1280,-1
598,2022-12-22,https://www.youtube.com/watch?v=PvFCMXx-2Uk,【Twitch】うんこちゃん『直るまで雑談』2/2【2022/12/18】,2669,-1
599,2022-12-27,https://www.youtube.com/watch?v=dRJo7YXcne4,【Twitch】うんこちゃん『復活』【2022/12/23】,4264,-1
600,2023-01-05,https://www.youtube.com/watch?v=g__HB9EZoIE,【Twitch】うんこちゃん『お雑煮』【2023/01/02】,133,-1
